label,text
1,"CHARLOTTE, N.C.          (Sports   Network)    -         Carolina                 Panthers             runningback     Step         henDavis            will                 miss     the                   remainder      of                the                   season             after           being    placed  on   injured               reserve Saturday."
0,"PRESENTACION,       Philippines        (Reuters)                  -    Philippine                  communistr                ebels freed         Wednesday                   two  soldiers       they             had            held     as        ""prisoners        of    war""                 for   more       than        five                    months,      saying                   they               wanted                    to rebuild     confidence      in                  peace    talks                  wi th the government."
3,"SAN  FRANCISCO,        CA             - November                   30,    2004          -Ubisoft,                one                 of the                   wo     rld       #39;s                   largest                    video         game publishers, today            announced               its         plansto               launch           the   next installment                in           the             Tom  Clancy            #39;s        Rainbow        SixR              franchise    for               the Sony                PlayStationR2   computer                entertainment        system"
1,DANIEL VETTORI                    spun                New                Zealand           to     the   brink                 of                    a              crushing                  victory                    ov            er           Bangladesh          inthe second     and        final Test  at                    the       MA        AzizStadium     in      Chittagong          today.
0,"AFP         -           Georgian              and  South              Ossetian               fo  rces               overnight             accused       each         other     of   trying to       storm    the               other                 side's           positions   in       Georgia's            breakaway        region                of        South         Ossetia,                   as                four                  Georgian      soldiers                were    re   ported        to               be         wounded."
3,Hewlett-Packard                   has             signed              a         deal     to        sell networkadapters                    from                    start-up        S2io     that    the  companies                say       can        transfer   data               10times              faster                than                    today                    #39;s          widespread            standard.
1,Annika                  Sorenstam    could  only manage                  a            level-par72                    on        day    three      of           the                ADT         Tour  Championship                   in      Florida   but            it    was     enough  to      maintain      a  one-str           oke      lead.
1,AP              -     Maria  Sharapova  withdrew                from                  her         semifinal     at   the Advanta            Championshipson                   Saturdaywith  a                    strainedright       shoulder.
0,"The  governmen  ts   of     Serbia                  and              the                   Bosnian       Serb                  enclave        of              Bosnia-Herzegovina     have             failed             to                 bring  war            crimes           suspects     to  the                    United       Nations      tribunal,             Chief         Prosecutor       Carla                  Del            Ponte     told the   Security                Council."
2,"Thenation              #39;s              two                 largest                 automakers          onWednesday            reported      we      ak       November        sales,                    but       both  expressed             confidence           that      new                products   wo                   uld                 help              them      pick                  up                   momentum."
0,"KABU               L,                  Dec         8                  (AFP)                    -         NATO-led troops                 in                   Afghanistan               will                   not        scale    back                  their                  presence      before             parliamentary     elections      inthe                    war-torn                country                 next  spring,  French             junior                    foreign              minister       Renaud               Muselier   said          Wednesday."
3,"Sony          Europe     has                 launched                    two         tiny 512MB             and     1GB                   MP3 players,           the        NW-E95                  and       NW-E99       Network         Walkman.        Both            play           MP3                (Sony    has             officially               bit      the  mp3 bullet)and       ATRAC3plus        compressed           files                    and      have               a    small         blue                    backlit           LCD     screen."
2,"Bank               of               America        has                   an    option                   to          cut              at      least            4,500                    jobs          while                  reorganizing             its                structure. This                is     not            the               first   time       when                   the                    bank                   reduces            job   s."
0,"could  help                    the    interim           government  #39;s             efforts  to           calmrebel-held              strongholds                before            elections        due       in                    January.                  colleague,                Sheikh      Mahmoud      Sudani,     after          he        got  out       of              jail                  on                Thursday."
0,"AFP                  -         US    Secretary         of                  State                Colin                   Powell                 will    visit   Japan,                  China          and      South         Korea       beginning        next        week                 for       talks               on         the  stalled             effort                    to                 end the                    impasse   o        ver      North    Korea'snuclear                   program,         Iraq,                  terrorism          and              other                   matters,                the                    StateDepartment said."
1,"NO                  SPECTATORSwill   be  watching                   in      the                 ground,                but         the           eyes                   of     Europe    will             be              trained     on            Romes       Olympic   Stadium              tonight                    as             Real           Madrid   seek                 the    win  theyprobably            need              to                 avoid               a               humiliating,          early                  exit      from     theChampions         League."
1,"AP           -                  David        Greene                   threw                for                    a                    career-high      382                   yards               and     two       touchdowns,                    Thomas     Brown                   rushed       for     107           yards                  and         No.               10             Georgia                 held    off Arkansas  20-14."
3,AP          -               United              Microelectronics       Corp.            #151;         the              world's           No.                2          producer       of                   made-to-order     chips     #151;               on               Wednesday            reported        that         its           third-quarter    net          profit        more                than do                   ubled              on      year                   as                    shipments                  of           chips                    for       mobile                phones    and       other              gadgets      increased.
2,"AccountingWEB.com                  -     October   06,        2004   -               The              opening  ofa             trial  related    to                   Oracle        #39;s               takeover     bid  of                Peop           leSoft   featured                  the                  r        evelation     that              CEO                    Craig                 Conway               was                  fired        last           week           for                    making           misleading          statements           about                 PeopleSoft                   #39;s      sales."
0,"Canadian    Press            -     TOKYO  (AP)                   -Japan's                  economy barely                   grew      during            the                   quarter         ending Sept.                    30and               in                  the                  April-June            period                it             actually   shrank          instead of            squeezing                 out     slight         growth,       according                 to                  revised            government             data         released                 Wednesday."
2,"WASHINGTON            - Employers    stepped         uphiring              in    August,             expandingpayrolls by 144,000  and  lowe                   ring                 the  unemployment      rate  to5.4             percent."
3,"Zastrossi  writes      quot;According    to              the    Anti-Phishing            Working                 Group,      ph     ishing   sites--the         practice           of   making        sites          that          look           and    act            like                   pop                    ular                sites   suchas            banks                   in          order         to steal                   personal                information                  from              customers--rose        from  543    sites              in        September   to"
0,The    Israeli   army                sealed               off  Gaza       Strip                Wednesday by    shutting do   wn                 Erez        Crossing          and        the          Industrial          Zone             and  prevented        Palestinians           fromleaving.
2,"NEW       YORK      (Reuters)           -                Monsanto    Co.              &lt;A                 HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N    target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt;                 on              Wednesday        said        the                  U.S.                    Justice            Department               has                   closed               an  inquiry                    into potential antitrust       issues    regardinga               key                   ingredient  used            in    its          Roundup           herbicide."
3,"Geneva            -            Worldwide   sales               of                   industrial      robots      surged          to             record   levels in    the         first           half    of                2004after              equipment      prices                fell         while   labour          costs                  grew,  the              United        NationsEconomic   Commission             for          Europe               said                    in a              report          to                be              released               today."
0,A                 prominent       Mexican    journalistknown                    for                    his          reports              on                  organised        crime              is              k              illed            on      the              US   bord  er.
3,"For       the             past              few      years,  viruses               have      attacked            Microsoft           #39;s   operating  system,        Web              browser                   or      e-m    ail programs   seemingly                  on a       weekly      basis."
0,"Reuters  -      AParis   court      watched      on           Friday                a\surveillancevideo                   shot              by    Islamic          militants               plotting         to   bomb               a\Strasbourg  market,       in          whi       ch         a          commentator            brands                the     French\city             a         modern-day     Babylon                    w                 hose       residents                   would                go                    to                  hell."
2,Howard Sternwillleave                 a                 very    different  company             than      the          Infinity               Broadcasting    he             first           joined            in     1985.   The        Viacom-owned radio  giant             started           out       a
0,"AFP                -       M           icrosoft   said       it will                    join                with         India's                   second-largest           software             firm,        Infosys      Technologies,              to                  provide          software   and                consulting       to                 manufacturing,            banking                   and               automobile      compani            es."
3,"A             new                 spacecraft      is                   being        readi        ed      to      make          the         fastest,        most          detailedstudy         yet    of the               fleeting         gamma               ray               burstsemanating                    from deep   in   space."
3,Individually            theyve          been     unstoppable      in   the             ir             respective                industries.           Theyre    both   legends               that            have                    survived          the          dot       com   burst     and     came             out        winners.
2,"NEW               YORK           (Reuters)               -       U.S.       stocks  ended          slightlylower        on              Tuesday,but    well             above           their         lows,   after    crude          oil            retreated                  from        a                record         of over                \$54             a                  barrel."
3,The  Senate       Judiciary Committee                    isconsidering            a    copyright             bill        that      stands  at      the    center     of             the              file-sharing            debate.
