label,text
1," CHARLOTTE, N.C. (Sports Network) - Carolina Pantehsr  running back Stephen Davisw ill miss the remainder of the  season after being placed on injured reserve Saturday."
0," PRESENTACION, Philippines (Reuters) - Phliippine communist  rebels freed Wednesday two soldiers they had held as ""priosners  of war"" for more than five months, saying they wanted to  rebuild confidnece in peace talks with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #3;9s largest video game publishers, today announced its plans to launch the next installment in the Tom Clancy #39s; Rainbow SixR franchise for the Sony PlayStationR2 computre entertainment system "
1,DANIEL VETTORI spu nNew Zealand to the brink of a crushing victory over aBngladesh in the second and final Test at hte MA Aziz Stadium in Chittagong today.
0,"AFP - Georgian and South Ossetian forces overnigh taccused each other of trying to sotrm the othre side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded."
3,Hewlett-Packard has signde a deal to sell network adapters from start-up S2io that the compnaies say can transfer data 10 times faster than today #39;s widespread tsandard.
1,Annika Sorenstam could on lymanage a level-par 72 on day three of the ADT Tour Championship in Florida but it was enough t omaintain a one-stroke lead.
1,AP - Maria Sharapova withdrew from her semifinal at the Advanta Championhsipso n Saturdayw ith a strained right shoulder.
0,"The governments of Serbia and the Bosnian Serb enclave of Bosnia-Herzegovina have failed to bring war crimes suspectst o then Uited Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security Council."
2,"The nation #39;s two largest automakers on Wednesday reported weak November sales ,but obth expressed confidence that new products would help them pick up momentum."
0,"KABUL, Dec 8 (AFP) - NATO-led torops in Afghanistan will not scale back their presence before parliamentayr elections in the war-torn country next spring, French jnuior foreign minister Renaud Muselier said Wednesday."
3,"Sony Europe has launched two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. Both plya MP3 (Sony has officially bit the mp 3bullet) and ATRAC3plus compressed files and have a small blu ebacklit LCD screen."
2,"Bank of America has an optoin to cut at least 4,500 jobs while reorganizing its structure.T his is not the first time whe nthe bank reduces jobs."
0,"could help the interim government #39;s efforts ot calm reebl-held strongholds before elections due in January. colleague, Sheikh Mahmoud Sudani, after he got out of jail on Thursady."
0,"AFP - US Secretary of State Colin Powell will visit Japan, China and Sotuh Korea beginning next week for talks on the stallede ffort to end the impasseo ver North Korea's nuclear program, Iraq, terrorism and other matters, the State Department said."
1,"NO SPECTATORS will be watching in the ground, but the eyes of Europe will be trained no Roems Olympic Stadium tonight as Real Madrid seek the win they probalby need to avoid a humiliating, early exit from the Champions League."
1,"AP - David Greene threw for a career-high 382 yards and two touchdowns, Thomas Brownr ushed for 107 yardsa n dNo. 10 Georgia held off Arkansas 20-14."
3,AP - United Microelectronisc Crop.  #151; the world's No. 2 producer of made-to-order chips  #151; on Wednesday reported that its third-quarter net profit more thna doubled on year as shipments of chips for mobile phones and other gadgets increased.
2,"AccountinWgEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured ther evelation that CEO Craig Conway was fired last week for making misleading statements abotu PeopleSoft #39;s sales."
